ENABLE,PDCAPREFIX,PDCANAME,DUTCOMMAND,TIMEOUT,PLUGIN,ATLASCOMMAND,MDPARSER,REGEX,EXPECT,PARAMETER,LIMITGROUP,RETESTPOLICY,HANGTIMEOUT,BGCT,COF
1,2255,TEST-SC7-Pd-0xCF,"sc run 6 -coredown 0x30",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0x30",PERTOS,xVT,"A -> FA",,,1
1,2256,TEST-SC13-Pd-0xCF,"sc run 7 -coredown 0x30",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0x30",PERTOS,xVT,"A -> FA",,,1
1,2257,TEST-SC19-Pd-0xCF,"sc run 13 10 -coredown 0x30",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0x30",PERTOS,xVT,"A -> FA",,,1
1,2258,TEST-SC27-Pd-0xCF,"sc run 19 -coredown 0x30",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0x30",PERTOS,xVT,"A -> FA",,,1
1,2259,TEST-SC499-Pd-0xCF,"sc run 499 -coredown 0x30",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0x30",PERTOS,xVT,"A -> FA",,,1
1,2260,SET-BBQ-Pd-0x3F,"bbq config 0x3F 500 150 5 100 24 6 E B",5,Dut,sendCommand,0,,"PASS bbq config 0x3F 500 150 5 100 24 6 E B",PERTOS,xVT,AAB,,,1
1,2261,TEST-SC6-Pd-0x3F,"sc run 6 -coredown 0xC0",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0xC0",PERTOS,xVT,"A -> FA",,,1
1,2262,TEST-SC7-Pd-0x3F,"sc run 7 -coredown 0xC0",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0xC0",PERTOS,xVT,"A -> FA",,,1
1,2263,TEST-SC13-Pd-0x3F,"sc run 13 10 -coredown 0xC0",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0xC0",PERTOS,xVT,"A -> FA",,,1
1,2264,TEST-SC19-Pd-0x3F,"sc run 19 -coredown 0xC0",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0xC0",PERTOS,xVT,"A -> FA",,,1
1,2265,TEST-SC499-Pd-0x3F,"sc run 499 -coredown 0xC0",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0xC0",PERTOS,xVT,"A -> FA",,,1
1,2266,SET-BBQ-Pd-0x6F,"bbq config 0x6F 500 150 5 100 24 6 E B",5,Dut,sendCommand,0,,"PASS bbq config 0x6F 500 150 5 100 24 6 E B",PERTOS,xVT,AAB,,,1
1,2267,TEST-SC6-Pd-0x6F,"sc run 6 -coredown 0x90",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0x90",PERTOS,xVT,"A -> FA",,,1
1,2268,TEST-SC7-Pd-0x6F,"sc run 7 -coredown 0x90",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0x90",PERTOS,xVT,"A -> FA",,,1
1,2269,TEST-SC13-Pd-0x6F,"sc run 13 10 -coredown 0x90",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0x90",PERTOS,xVT,"A -> FA",,,1
1,2270,TEST-SC19-Pd-0x6F,"sc run 19 -coredown 0x90",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0x90",PERTOS,xVT,"A -> FA",,,1
1,2271,TEST-SC499-Pd-0x6F,"sc run 499 -coredown 0x90",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0x90",PERTOS,xVT,"A -> FA",,,1
1,2272,SET-BBQ-Pd-0x9F,"bbq config 0x9F 500 150 5 100 24 6 E B",5,Dut,sendCommand,0,,"PASS bbq config 0x9F 500 150 5 100 24 6 E B",PERTOS,xVT,AAB,,,1
1,2273,TEST-SC6-Pd-0x9F,"sc run 6 -coredown 0x60",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0x60",PERTOS,xVT,"A -> FA",,,1
1,2274,TEST-SC7-Pd-0x9F,"sc run 7 -coredown 0x60",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0x60",PERTOS,xVT,"A -> FA",,,1
1,2275,TEST-SC13-Pd-0x9F,"sc run 13 10 -coredown 0x60",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0x60",PERTOS,xVT,"A -> FA",,,1
1,2276,TEST-SC19-Pd-0x9F,"sc run 19 -coredown 0x60",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0x60",PERTOS,xVT,"A -> FA",,,1
1,2277,TEST-SC499-Pd-0x9F,"sc run 499 -coredown 0x60",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0x60",PERTOS,xVT,"A -> FA",,,1
1,2278,ECHO-1CORE-SECTION-Pe,"echo >>>> 1P <<<<",5,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,1
1,2279,SET-PERF-0xe502145-Pe,"pmgr mode 0xe502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0xe502145",PERTOS,xVT,AAB,,,1
1,2280,SET-BBQ-Pe-0x8F,"bbq config 0x8F 500 150 5 100 24 6 E B",5,Dut,sendCommand,0,,"PASS bbq config 0x8F 500 150 5 100 24 6 E B",PERTOS,xVT,AAB,,,1
1,2281,TEST-SC6-Pe-0x8F,"sc run 6 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2282,TEST-SC7-Pe-0x8F,"sc run 7 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2283,TEST-SC13-Pe-0x8F,"sc run 13 10 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2284,TEST-SC19-Pe-0x8F,"sc run 19 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2285,TEST-SC499-Pe-0x8F,"sc run 499 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2286,SET-BBQ-Pe-0x1F,"bbq config 0x1F 500 150 5 100 24 6 E B",5,Dut,sendCommand,0,,"PASS bbq config 0x1F 500 150 5 100 24 6 E B",PERTOS,xVT,AAB,,,1
1,2287,TEST-SC6-Pe-0x1F,"sc run 6 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2288,TEST-SC7-Pe-0x1F,"sc run 7 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2289,TEST-SC13-Pe-0x1F,"sc run 13 10 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2290,TEST-SC19-Pe-0x1F,"sc run 19 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2291,TEST-SC499-Pe-0x1F,"sc run 499 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2292,SET-BBQ-Pe-0x4F,"bbq config 0x4F 500 150 5 100 24 6 E B",5,Dut,sendCommand,0,,"PASS bbq config 0x4F 500 150 5 100 24 6 E B",PERTOS,xVT,AAB,,,1
1,2293,TEST-SC6-Pe-0x4F,"sc run 6 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2294,TEST-SC7-Pe-0x4F,"sc run 7 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2295,TEST-SC13-Pe-0x4F,"sc run 13 10 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2296,TEST-SC19-Pe-0x4F,"sc run 19 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2297,TEST-SC499-Pe-0x4F,"sc run 499 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2298,SET-BBQ-Pe-0x2F,"bbq config 0x2F 500 150 5 100 24 6 E B",5,Dut,sendCommand,0,,"PASS bbq config 0x2F 500 150 5 100 24 6 E B",PERTOS,xVT,AAB,,,1
1,2299,TEST-SC6-Pe-0x2F,"sc run 6 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2300,TEST-SC7-Pe-0x2F,"sc run 7 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2301,TEST-SC13-Pe-0x2F,"sc run 13 10 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2302,TEST-SC19-Pe-0x2F,"sc run 19 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2303,TEST-SC499-Pe-0x2F,"sc run 499 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2304,ECHO-1CORE-85C-SECTION-Pe,"echo >>>> 1P below 85C <<<<",5,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,1
1,2305,SET-TOOHOT-75-Pf,"therm toohot 75 10 75 10 7 1",5,Dut,sendCommand,0,,"PASS therm toohot 75 10 75 10 7 1",PERTOS,xVT,AAB,,,1
1,2306,SET-PERF-0xf502145-Pf,"pmgr mode 0xf502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0xf502145",PERTOS,xVT,AAB,,,1
1,2307,SET-BBQ-Pf-0x8F,"bbq config 0x8F 500 150 5 100 24 6 E B",5,Dut,sendCommand,0,,"PASS bbq config 0x8F 500 150 5 100 24 6 E B",PERTOS,xVT,AAB,,,1
1,2308,TEST-SC6-Pf-0x8F,"sc run 6 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2309,TEST-SC7-Pf-0x8F,"sc run 7 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2310,TEST-SC13-Pf-0x8F,"sc run 13 10 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2311,TEST-SC19-Pf-0x8F,"sc run 19 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2312,TEST-SC499-Pf-0x8F,"sc run 499 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0x70",PERTOS,xVT,"A -> FA",,,1
1,2313,SET-BBQ-Pf-0x1F,"bbq config 0x1F 500 150 5 100 24 6 E B",5,Dut,sendCommand,0,,"PASS bbq config 0x1F 500 150 5 100 24 6 E B",PERTOS,xVT,AAB,,,1
1,2314,TEST-SC6-Pf-0x1F,"sc run 6 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2315,TEST-SC7-Pf-0x1F,"sc run 7 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2316,TEST-SC13-Pf-0x1F,"sc run 13 10 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2317,TEST-SC19-Pf-0x1F,"sc run 19 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2318,TEST-SC499-Pf-0x1F,"sc run 499 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,1
1,2319,SET-BBQ-Pf-0x4F,"bbq config 0x4F 500 150 5 100 24 6 E B",5,Dut,sendCommand,0,,"PASS bbq config 0x4F 500 150 5 100 24 6 E B",PERTOS,xVT,AAB,,,1
1,2320,TEST-SC6-Pf-0x4F,"sc run 6 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2321,TEST-SC7-Pf-0x4F,"sc run 7 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2322,TEST-SC13-Pf-0x4F,"sc run 13 10 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2323,TEST-SC19-Pf-0x4F,"sc run 19 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2324,TEST-SC499-Pf-0x4F,"sc run 499 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,1
1,2325,SET-BBQ-Pf-0x2F,"bbq config 0x2F 500 150 5 100 24 6 E B",5,Dut,sendCommand,0,,"PASS bbq config 0x2F 500 150 5 100 24 6 E B",PERTOS,xVT,AAB,,,1
1,2326,TEST-SC6-Pf-0x2F,"sc run 6 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 6 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2327,TEST-SC7-Pf-0x2F,"sc run 7 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 7 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2328,TEST-SC13-Pf-0x2F,"sc run 13 10 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 13 10 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2329,TEST-SC19-Pf-0x2F,"sc run 19 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 19 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2330,TEST-SC499-Pf-0x2F,"sc run 499 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 499 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,1
1,2331,SET-BBQ-OFF,"bbq off",5,Dut,sendCommand,0,,"PASS bbq off",PERTOS,xVT,AAB,,,1
1,2332,SET-PERF-0xe502145-Pe,"pmgr mode 0xe502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0xe502145",PERTOS,xVT,AAB,,,1
1,2333,SET-TOOHOT-93-2,"therm toohot 93 10 93 10 7 1",5,Dut,sendCommand,0,,"PASS therm toohot 93 10 93 10 7 1",PERTOS,xVT,AAB,,,1
1,2334,ECHO-DRAM-TEST-SECTION,"echo >>>> DRAM Tests <<<<",5,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,1
1,2335,SET-PERF-0xb532146-Pb,"pmgr mode 0xb502146",5,Dut,sendCommand,0,,"PASS pmgr mode 0xb502146",PERTOS,xVT,AAB,,,1
1,2336,SET-TREFI-SOC,"ddr trefi soc",5,Dut,sendCommand,0,,"PASS ddr trefi soc",PERTOS,xVT,AAB,,,1
1,2337,SET-DCS-PG-ON-Pb,"ddr dcspg on",5,Dut,sendCommand,0,,"PASS ddr dcspg on",PERTOS,xVT,AAB,,,1
1,2338,SET-MEM-COF-20-Pb,"mem cof 20",5,Dut,sendCommand,0,,"PASS mem cof 20",PERTOS,xVT,AAB,,,1
1,2339,SET-MEM-SWITCHER,"switcher pattern ramp 2000000 -alt=10000 -jitter=1000 -clk:d=6_4_5_4_6_5 -cpu=2 -on",5,Dut,sendCommand,0,,"PASS switcher pattern ramp 2000000 -alt=10000 -jitter=1000 -clk:d=6_4_5_4_6_5 -cpu=2 -on",PERTOS,xVT,AAB,,,1
1,2340,SET-MEM-VERBOSE-ON-Pb,"mem vrb 2",5,Dut,sendCommand,0,,"PASS mem vrb 2",PERTOS,xVT,AAB,,,1
1,2341,TEST-SC674-DRAM-64Bit-RET-Pb,"sc run 674",1800,Dut,sendCommand,0,,"PASS sc run 674",PERTOS,xVT,"A -> FA",,,1
1,2342,TEST-SC700-DRAM-32Bit-Pb,"sc run 760",1800,Dut,sendCommand,0,,"PASS sc run 760",PERTOS,xVT,"A -> FA",,,1
1,2343,TEST-SC760-DRAM-64Bit-Pb,"sc run 700",1800,Dut,sendCommand,0,,"PASS sc run 700",PERTOS,xVT,"A -> FA",,,1
1,2344,TEST-SC63-DRAM-Retention-Pb,"sc run 63",300,Dut,sendCommand,0,,"PASS sc run 63",PERTOS,xVT,"A -> FA",,,1
1,2345,TEST-SC58-DRAM-KHM-Pb,"sc run 58",300,Dut,sendCommand,0,,"PASS sc run 58",PERTOS,xVT,"A -> FA",,,1
1,2346,SWITCHER-RESET-OFF-Pb,"switcher off -reset",5,Dut,sendCommand,0,,"PASS switcher off -reset",PERTOS,xVT,AAB,,,1
1,2347,SET-MEM-VERBOSE-OFF-Pb,"mem vrb 1",5,Dut,sendCommand,0,,"PASS mem vrb 1",PERTOS,xVT,AAB,,,1
1,2348,SET-MEM-COF-0-Pb,"mem cof 0",5,Dut,sendCommand,0,,"PASS mem cof 0",PERTOS,xVT,AAB,,,1
1,2349,SET-DCS-PG-OOFF-Pb,"ddr dcspg off",5,Dut,sendCommand,0,,"PASS ddr dcspg off",PERTOS,xVT,AAB,,,1
1,2350,TEST-SC62-DRAM-ReFresh-Pb,"sc run 62 5",200,Dut,sendCommand,0,,"PASS sc run 62 5",PERTOS,xVT,"A -> FA",,,1
1,2351,TEST-DDR-Margin-Pb,"ddr margin test 0x363 15",5,Dut,sendCommand,0,,"PASS ddr margin test 0x363 15",PERTOS,xVT,AAB,,,1
1,2352,TEST-DDR-Vref-Pb,"ddr vref test 0x363 4 4 4 4",5,Dut,sendCommand,0,,"PASS ddr vref test 0x363 4 4 4 4",PERTOS,xVT,AAB,,,1
1,2353,SET-PERF-0x6532145-P6,"pmgr mode 0x6502145",5,Dut,sendCommand,0,,"PASS pmgr mode 0x6502145",PERTOS,xVT,AAB,,,1
1,2354,TEST-DDR-Vref-P6,"ddr vref test 0x363 4 4 4 4",5,Dut,sendCommand,0,,"PASS ddr vref test 0x363 4 4 4 4",PERTOS,xVT,AAB,,,1
1,2355,SET-PERF-0x6532146-P6,"pmgr mode 0x6532146",5,Dut,sendCommand,0,,"PASS pmgr mode 0x6532146",PERTOS,xVT,AAB,,,1
1,2356,SET-Switch-To-DRAM,"xfer con",5,Dut,sendCommand,0,,"PASS xfer con",PERTOS,xVT,AAB,,,1
1,2357,"SET-CORE-UP ","core up acc",5,Dut,sendCommand,0,,"PASS core up acc",PERTOS,xVT,AAB,,,1
1,2358,SET-PERF-0x2502136-P2,"pmgr mode 0x2502136",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2502136",PERTOS,xVT,AAB,,,1
1,2359,SET-DPE-RECFG-P2,"acc dpeppt reconfig",5,Dut,sendCommand,0,,"PASS acc dpeppt reconfig",PERTOS,xVT,AAB,,,1
1,2360,SET-OCLAMON-CFG-P2,"oclamon adc config -e -p -c 7 -m -peak_min",5,Dut,sendCommand,0,,"PASS oclamon adc config -e -p -c 7 -m -peak_min",PERTOS,xVT,AAB,,,1
1,2361,SET-OCLAMON-ON-P2,"oclamon adc on",5,Dut,sendCommand,0,,"PASS oclamon adc on",PERTOS,xVT,AAB,,,1
1,2362,SET-OCLAMON-DVFM-P2,"oclamon teldvfm on",5,Dut,sendCommand,0,,"PASS oclamon teldvfm on",PERTOS,xVT,AAB,,,1
1,2363,SET-OCLAMON-TAG-ON-P2,"oclamon scenario_tags on",5,Dut,sendCommand,0,,"PASS oclamon scenario_tags on",PERTOS,xVT,AAB,,,1
1,2364,NRG-ON-P2,"acc nrg on",5,Dut,sendCommand,0,,"PASS acc nrg on",PERTOS,xVT,AAB,,,1
1,2365,SET-PERF-0x8502146-P8,"pmgr mode 0x8502146",5,Dut,sendCommand,0,,"PASS pmgr mode 0x8502146",PERTOS,xVT,AAB,,,1
1,2366,SET-DDR-FSX,"mmu ddr-protect fsx",5,Dut,sendCommand,0,,"PASS mmu ddr-protect fsx",PERTOS,xVT,AAB,,,1
1,2367,SET-MOUNT-USB-FS-2,"fs mount ddr",5,Dut,sendCommand,0,,"PASS fs mount ddr",PERTOS,xVT,AAB,,,1
1,2368,ECHO-GFX-TEST-SECTION,"echo >>>> GFX Tests <<<<",5,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,1
1,2369,SET-PERF-0x2502146-G1,"pmgr mode 0x2502146",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2502146",PERTOS,xVT,AAB,,,1
1,2370,TEST-SC30-GFX-G1,"sc run 30 5",300,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,"A -> FA",,,1
1,2371,SET-PERF-0x2502246-G2,"pmgr mode -g 2",5,Dut,sendCommand,0,,"PASS pmgr mode -g 2",PERTOS,xVT,AAB,,,1
1,2372,TEST-SC30-GFX-G2,"sc run 30 5",300,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,"A -> FA",,,1
1,2373,SET-PERF-0x2502346-G3,"pmgr mode -g 3",5,Dut,sendCommand,0,,"PASS pmgr mode -g 3",PERTOS,xVT,AAB,,,1
1,2374,TEST-SC30-GFX-G3,"sc run 30 5",300,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,"A -> FA",,,1
1,2375,SET-PERF-0x2502446-G4,"pmgr mode -g 4",5,Dut,sendCommand,0,,"PASS pmgr mode -g 4",PERTOS,xVT,AAB,,,1
1,2376,TEST-SC30-GFX-G4,"sc run 30 5",300,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,"A -> FA",,,1
1,2377,SET-PERF-0x2502546-G5,"pmgr mode -g 5",5,Dut,sendCommand,0,,"PASS pmgr mode -g 5",PERTOS,xVT,AAB,,,1
1,2378,TEST-SC30-GFX-G5,"sc run 30 5",300,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,"A -> FA",,,1
1,2379,SET-PERF-0x2502646-G6,"pmgr mode -g 6",5,Dut,sendCommand,0,,"PASS pmgr mode -g 6",PERTOS,xVT,AAB,,,1
1,2380,TEST-SC30-GFX-G6,"sc run 30 5",300,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,"A -> FA",,,1
1,2381,SET-PERF-0x2502746-G7,"pmgr mode -g 7",5,Dut,sendCommand,0,,"PASS pmgr mode -g 7",PERTOS,xVT,AAB,,,1
1,2382,TEST-SC30-GFX-G7,"sc run 30 5",300,Dut,sendCommand,0,,"PASS sc run 30 5",PERTOS,xVT,"A -> FA",,,1
1,2383,ECHO-ANE-TEST-SECTION,"echo >>>> ANE Tests <<<<",5,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,1
1,2384,SET-PERF-0x2212146-P2,"pmgr mode 0x2202146",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2202146",PERTOS,xVT,AAB,,,1
1,2385,TEST-ANE-DRAM-P2,"sc run 100 5",100,Dut,sendCommand,0,,"PASS sc run 100 5",PERTOS,xVT,"A -> FA",,,1
1,2386,TEST-ANE-EXT-DRAM-P2,"sc run 163 5",100,Dut,sendCommand,0,,"PASS sc run 163 5",PERTOS,xVT,"A -> FA",,,1
1,2387,SET-PERF-0x3232146-P3,"pmgr mode -p 3",5,Dut,sendCommand,0,,"PASS pmgr mode -p 3",PERTOS,xVT,AAB,,,1
1,2388,TEST-ANE-DRAM-P3,"sc run 100 5",100,Dut,sendCommand,0,,"PASS sc run 100 5",PERTOS,xVT,"A -> FA",,,1
1,2389,TEST-ANE-EXT-DRAM-P3,"sc run 163 5",100,Dut,sendCommand,0,,"PASS sc run 163 5",PERTOS,xVT,"A -> FA",,,1
1,2390,SET-PERF-0x4232146-P4,"pmgr mode -p 4",5,Dut,sendCommand,0,,"PASS pmgr mode -p 4",PERTOS,xVT,AAB,,,1
1,2391,TEST-ANE-DRAM-P4,"sc run 100 5",100,Dut,sendCommand,0,,"PASS sc run 100 5",PERTOS,xVT,"A -> FA",,,1
1,2392,TEST-ANE-EXT-DRAM-P4,"sc run 163 5",100,Dut,sendCommand,0,,"PASS sc run 163 5",PERTOS,xVT,"A -> FA",,,1
1,2393,SET-PERF-0x5232146-P5,"pmgr mode -p 5",5,Dut,sendCommand,0,,"PASS pmgr mode -p 5",PERTOS,xVT,AAB,,,1
1,2394,TEST-ANE-DRAM-P5,"sc run 100 5",100,Dut,sendCommand,0,,"PASS sc run 100 5",PERTOS,xVT,"A -> FA",,,1
1,2395,TEST-ANE-EXT-DRAM-P5,"sc run 163 5",100,Dut,sendCommand,0,,"PASS sc run 163 5",PERTOS,xVT,"A -> FA",,,1
1,2396,SET-PERF-0x6232146-P6,"pmgr mode -p 6",5,Dut,sendCommand,0,,"PASS pmgr mode -p 6",PERTOS,xVT,AAB,,,1
1,2397,TEST-ANE-DRAM-P6,"sc run 100 5",100,Dut,sendCommand,0,,"PASS sc run 100 5",PERTOS,xVT,"A -> FA",,,1
1,2398,TEST-ANE-EXT-DRAM-P6,"sc run 163 5",100,Dut,sendCommand,0,,"PASS sc run 163 5",PERTOS,xVT,"A -> FA",,,1
1,2399,SET-PERF-0x7232146-P7,"pmgr mode -p 7",5,Dut,sendCommand,0,,"PASS pmgr mode -p 7",PERTOS,xVT,AAB,,,1
1,2400,TEST-ANE-DRAM-P7,"sc run 100 5",100,Dut,sendCommand,0,,"PASS sc run 100 5",PERTOS,xVT,"A -> FA",,,1
1,2401,TEST-ANE-EXT-DRAM-P7,"sc run 163 5",100,Dut,sendCommand,0,,"PASS sc run 163 5",PERTOS,xVT,"A -> FA",,,1
1,2402,SET-PERF-0x8232146-P8,"pmgr mode -p 8",5,Dut,sendCommand,0,,"PASS pmgr mode -p 8",PERTOS,xVT,AAB,,,1
1,2403,TEST-ANE-DRAM-P8,"sc run 100 5",100,Dut,sendCommand,0,,"PASS sc run 100 5",PERTOS,xVT,"A -> FA",,,1
1,2404,TEST-ANE-EXT-DRAM-P8,"sc run 163 5",100,Dut,sendCommand,0,,"PASS sc run 163 5",PERTOS,xVT,"A -> FA",,,1
1,2405,SET-PERF-0x9232146-P9,"pmgr mode -p 9",5,Dut,sendCommand,0,,"PASS pmgr mode -p 9",PERTOS,xVT,AAB,,,1
1,2406,TEST-ANE-DRAM-P9,"sc run 100 5",100,Dut,sendCommand,0,,"PASS sc run 100 5",PERTOS,xVT,"A -> FA",,,1
1,2407,TEST-ANE-EXT-DRAM-P9,"sc run 163 5",100,Dut,sendCommand,0,,"PASS sc run 163 5",PERTOS,xVT,"A -> FA",,,1
1,2408,ECHO-3P-ANE-TEST-SECTION,"echo >>>> 3P + ANE <<<<",5,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,1
1,2409,SET-PERF-0xa202146-Pa,"pmgr mode 0xa202146",5,Dut,sendCommand,0,,"PASS pmgr mode 0xa202146",PERTOS,xVT,AAB,,,1
